time_ms,status,altitude_m,speed_ms,accel_ms2
546444,5,667,0,0
546464,5,667,0,0
546484,5,667,0,0
546504,5,667,0,0
546524,5,666,0,0
546544,5,666,0,0
546564,5,666,0,0
546584,5,666,0,0
546604,5,666,0,0
546624,5,666,0,0
546644,5,666,0,0
546664,5,665,0,0
546684,5,665,0,0
546704,5,665,0,0
546724,5,665,0,0
546744,5,665,0,0
546764,5,665,0,0
546784,5,665,0,0
546804,5,665,0,0
546824,5,665,0,0
546844,5,665,0,0
546864,5,665,0,0
546884,5,664,0,0
546904,5,664,0,0
546924,5,664,0,0
546944,5,664,0,0
546964,5,664,0,0
546984,5,664,0,0
547004,5,664,0,0
547024,5,664,0,0
547044,5,664,0,0
547064,5,664,0,0
547084,5,664,0,0
547104,5,663,0,0
547124,5,663,0,0
547144,5,663,0,0
547164,5,663,0,0
547184,5,663,0,0
547204,5,663,0,0
547224,5,663,0,0
547244,5,663,0,0
547264,5,663,0,0
547284,5,663,0,0
547304,5,663,0,0
547324,5,662,0,0
547344,5,662,0,0
547364,5,662,0,0
547384,5,662,0,0
547404,5,662,0,0
547424,5,662,0,0
547444,5,662,0,0
547464,5,661,0,0
547484,5,661,0,0
547504,5,661,0,0
547524,5,661,0,0
547544,5,661,0,0
547564,5,661,0,0
547584,5,661,0,0
547604,5,661,0,0
547624,5,660,0,0
547644,5,660,0,0
547664,5,660,0,0
547684,5,660,0,0
547704,5,660,0,0
547724,5,660,0,0
547744,5,660,0,0
547764,5,660,0,0
547784,5,659,0,0
547804,5,659,0,0
547824,5,659,0,0
547844,5,659,0,0
547864,5,659,0,0
547884,5,659,0,0
547904,5,659,0,0
547924,5,659,0,0
547944,5,659,0,0
547964,5,659,0,0
547984,5,659,0,0
548004,5,659,0,0
548024,5,659,0,0
548044,5,659,0,0
548064,5,659,0,0
548084,5,658,0,0
548104,5,658,0,0
548124,5,658,0,0
548144,5,658,0,0
548164,5,658,0,0
548184,5,658,0,0
548204,5,658,0,0
548224,5,658,0,0
548244,5,658,0,0
548264,5,658,0,0
548284,5,658,0,0
548304,5,658,0,0
548324,5,658,0,0
548344,5,658,0,0
548364,5,658,0,0
548384,5,657,0,0
548404,5,657,0,0
548424,5,657,0,0
548444,5,657,0,0
548464,5,657,0,0
548484,5,657,0,0
548504,5,657,0,0
548524,5,657,0,0
548544,5,657,0,0
548564,5,657,0,0
548584,5,657,0,0
548604,5,656,0,0
548624,5,656,0,0
548644,5,656,0,0
548664,5,656,0,0
548684,5,656,0,0
548704,5,656,0,0
548724,5,656,0,0
548744,5,656,0,0
548764,5,655,0,0
548784,5,655,0,0
548804,5,655,0,0
548824,5,655,0,0
548844,5,655,0,0
548864,5,655,0,0
548884,5,655,0,0
548904,5,655,0,0
548924,5,654,0,0
548944,5,654,0,0
548964,5,654,0,0
548984,5,654,0,0
549004,5,654,0,0
549024,5,654,0,0
549044,5,654,0,0
549064,5,654,0,0
549084,5,654,0,0
549104,5,654,0,0
549124,5,653,0,0
549144,5,653,0,0
549164,5,653,0,0
549184,5,653,0,0
549204,5,653,0,0
549224,5,653,0,0
549244,5,653,0,0
549264,5,652,0,0
549284,5,652,0,0
549304,5,652,0,0
549324,5,652,0,0
549344,5,652,0,0
549364,5,652,0,0
549384,5,652,0,0
549404,5,652,0,0
549424,5,652,0,0
549444,5,652,0,0
549464,5,652,0,0
549484,5,651,0,0
549504,5,651,0,0
549524,5,651,0,0
549544,5,651,0,0
549564,5,651,0,0
549584,5,651,0,0
549604,5,651,0,0
549624,5,650,0,0
549644,5,650,0,0
549664,5,650,0,0
549684,5,650,0,0
549704,5,650,0,0
549724,5,650,0,0
549744,5,650,0,0
549764,5,650,0,0
549784,5,649,0,0
549804,5,649,0,0
549824,5,649,0,0
549844,5,649,0,0
549864,5,649,0,0
549884,5,649,0,0
549904,5,649,0,0
549924,5,648,0,0
549944,5,648,0,0
549964,5,648,0,0
549984,5,648,0,0
550004,5,648,0,0
550024,5,648,0,0
550044,5,648,0,0
550064,5,648,0,0
550084,5,648,0,0
550104,5,648,0,0
550124,5,648,0,0
550144,5,648,0,0
550164,5,648,0,0
550184,5,647,0,0
550204,5,647,0,0
550224,5,647,0,0
550244,5,647,0,0
550264,5,647,0,0
550284,5,647,0,0
550304,5,647,0,0
550324,5,647,0,0
550344,5,647,0,0
550364,5,647,0,0
550384,5,646,0,0
550404,5,646,0,0
550424,5,646,0,0
550444,5,646,0,0
550464,5,646,0,0
550484,5,646,0,0
550504,5,646,0,0
550524,5,646,0,0
550544,5,645,0,0
550564,5,645,0,0
550584,5,645,0,0
550604,5,645,0,0
550624,5,645,0,0
550644,5,645,0,0
550664,5,645,0,0
550684,5,644,0,0
550704,5,644,0,0
550724,5,644,0,0
550744,5,644,0,0
550764,5,644,0,0
550784,5,644,0,0
550804,5,644,0,0
550824,5,643,0,0
550844,5,643,0,0
550864,5,643,0,0
550884,5,643,0,0
550904,5,643,0,0
550924,5,643,0,0
550944,5,643,0,0
550964,5,643,0,0
550984,5,643,0,0
551004,5,642,0,0
551024,5,643,0,0
551044,5,642,0,0
551064,5,642,0,0
551084,5,642,0,0
551104,5,642,0,0
551124,5,642,0,0
551144,5,642,0,0
551164,5,642,0,0
551184,5,642,0,0
551204,5,642,0,0
551224,5,642,0,0
551244,5,642,0,0
551264,5,642,0,0
551284,5,642,0,0
551304,5,641,0,0
551324,5,641,0,0
551344,5,641,0,0
551364,5,641,0,0
551384,5,641,0,0
551404,5,641,0,0
551424,5,641,0,0
551444,5,641,0,0
551464,5,641,0,0
551484,5,641,0,0
551504,5,641,0,0
551524,5,641,0,0
551544,5,640,0,0
551564,5,640,0,0
551584,5,640,0,0
551604,5,640,0,0
551624,5,640,0,0
551644,5,640,0,0
551664,5,640,0,0
551684,5,640,0,0
551704,5,640,0,0
551724,5,640,0,0
551744,5,640,0,0
551764,5,639,0,0
551784,5,639,0,0
551804,5,639,0,0
551824,5,639,0,0
551844,5,639,0,0
551864,5,639,0,0
551884,5,639,0,0
551904,5,639,0,0
551924,5,638,0,0
551944,5,638,0,0
551964,5,638,0,0
551984,5,638,0,0
552004,5,638,0,0
552024,5,638,0,0
552044,5,638,0,0
552064,5,638,0,0
552084,5,638,0,0
552104,5,638,0,0
552124,5,637,0,0
552144,5,637,0,0
552164,5,637,0,0
552184,5,637,0,0
552204,5,637,0,0
552224,5,637,0,0
552244,5,637,0,0
552264,5,637,0,0
552284,5,637,0,0
552304,5,637,0,0
552324,5,637,0,0
552344,5,637,0,0
552364,5,637,0,0
552384,5,637,0,0
552404,5,637,0,0
552424,5,637,0,0
552444,5,637,0,0
552464,5,637,0,0
552484,5,636,0,0
552504,5,636,0,0
552524,5,636,0,0
552544,5,636,0,0
552564,5,636,0,0
552584,5,636,0,0
552604,5,636,0,0
552624,5,636,0,0
552644,5,636,0,0
552664,5,636,0,0
552684,5,635,0,0
552704,5,635,0,0
552724,5,635,0,0
552744,5,635,0,0
552764,5,635,0,0
552784,5,635,0,0
552804,5,634,0,0
552824,5,634,0,0
552844,5,634,0,0
552864,5,634,0,0
552884,5,634,0,0
552904,5,634,0,0
552924,5,634,0,0
552944,5,634,0,0
552964,5,634,0,0
552984,5,633,0,0
553004,5,633,0,0
553024,5,633,0,0
553044,5,633,0,0
553064,5,633,0,0
553084,5,633,0,0
553104,5,632,0,0
553124,5,632,0,0
553144,5,632,0,0
553164,5,632,0,0
553184,5,632,0,0
553204,5,632,0,0
553224,5,632,0,0
553244,5,631,0,0
553264,5,631,0,0
553284,5,631,0,0
553304,5,631,0,0
553324,5,631,0,0
553344,5,631,0,0
553364,5,631,0,0
553384,5,631,0,0
553404,5,631,0,0
553424,5,630,0,0
553444,5,630,0,0
553464,5,630,0,0
553484,5,630,0,0
553504,5,630,0,0
553524,5,630,0,0
553544,5,630,0,0
553564,5,630,0,0
553584,5,630,0,0
553604,5,629,0,0
553624,5,629,0,0
553644,5,629,0,0
553664,5,629,0,0
553684,5,629,0,0
553704,5,629,0,0
553724,5,629,0,0
553744,5,629,0,0
553764,5,629,0,0
553784,5,629,0,0
553804,5,628,0,0
553824,5,628,0,0
553844,5,628,0,0
553864,5,628,0,0
553884,5,628,0,0
553904,5,628,0,0
553924,5,628,0,0
553944,5,628,0,0
553964,5,628,0,0
553984,5,628,0,0
554004,5,628,0,0
554024,5,628,0,0
554044,5,628,0,0
554064,5,627,0,0
554084,5,627,0,0
554104,5,627,0,0
554124,5,627,0,0
554144,5,627,0,0
554164,5,627,0,0
554184,5,627,0,0
554204,5,627,0,0
554224,5,626,0,0
554244,5,626,0,0
554264,5,626,0,0
554284,5,626,0,0
554304,5,626,0,0
554324,5,626,0,0
554344,5,626,0,0
554364,5,626,0,0
554384,5,626,0,0
554404,5,626,0,0
554424,5,625,0,0
554444,5,625,0,0
554464,5,625,0,0
554484,5,625,0,0
554504,5,625,0,0
554524,5,625,0,0
554544,5,625,0,0
554564,5,625,0,0
554584,5,625,0,0
554604,5,625,0,0
554624,5,624,0,0
554644,5,624,0,0
554664,5,624,0,0
554684,5,624,0,0
554704,5,624,0,0
554724,5,624,0,0
554744,5,624,0,0
554764,5,624,0,0
554784,5,624,0,0
554804,5,624,0,0
554824,5,624,0,0
554844,5,624,0,0
554864,5,624,0,0
554884,5,624,0,0
554904,5,624,0,0
554924,5,624,0,0
554944,5,624,0,0
554964,5,624,0,0
554984,5,624,0,0
555004,5,624,0,0
555024,5,624,0,0
555044,5,624,0,0
555064,5,624,0,0
555084,5,624,0,0
555104,5,624,0,0
555124,5,624,0,0
555144,5,623,0,0
555164,5,623,0,0
555184,5,623,0,0
555204,5,623,0,0
555224,5,623,0,0
555244,5,623,0,0
555264,5,623,0,0
555284,5,623,0,0
555304,5,623,0,0
555324,5,623,0,0
555344,5,623,0,0
555364,5,623,0,0
555384,5,623,0,0
555404,5,623,0,0
555424,5,622,0,0
555444,5,622,0,0
555464,5,622,0,0
555484,5,622,0,0
555504,5,622,0,0
555524,5,622,0,0
555544,5,622,0,0
555564,5,622,0,0
555584,5,621,0,0
555604,5,621,0,0
555624,5,621,0,0
555644,5,621,0,0
555664,5,621,0,0
555684,5,621,0,0
555704,5,621,0,0
555724,5,620,0,0
555744,5,620,0,0
555764,5,620,0,0
555784,5,620,0,0
555804,5,620,0,0
555824,5,620,0,0
555844,5,619,0,0
555864,5,619,0,0
555884,5,619,0,0
555904,5,619,0,0
555924,5,619,0,0
555944,5,619,0,0
555964,5,618,0,0
555984,5,618,0,0
556004,5,618,0,0
556024,5,618,0,0
556044,5,618,0,0
556064,5,618,0,0
556084,5,618,0,0
556104,5,617,0,0
556124,5,617,0,0
556144,5,617,0,0
556164,5,617,0,0
556184,5,617,0,0
556204,5,617,0,0
556224,5,616,0,0
556244,5,616,0,0
556264,5,616,0,0
556284,5,616,0,0
556304,5,616,0,0
556324,5,616,0,0
556344,5,615,0,0
556364,5,615,0,0
556384,5,615,0,0
556404,5,615,0,0
556424,5,615,0,0
556444,5,615,0,0
556464,5,615,0,0
556484,5,615,0,0
556504,5,615,0,0
556524,5,615,0,0
556544,5,615,0,0
556564,5,615,0,0
556584,5,614,0,0
556604,5,614,0,0
556624,5,614,0,0
556644,5,614,0,0
556664,5,614,0,0
556684,5,614,0,0
556704,5,614,0,0
556724,5,614,0,0
556744,5,614,0,0
556764,5,614,0,0
556784,5,613,0,0
556804,5,613,0,0
556824,5,613,0,0
556844,5,613,0,0
556864,5,613,0,0
556884,5,613,0,0
556904,5,613,0,0
556924,5,613,0,0
556944,5,613,0,0
556964,5,613,0,0
556984,5,612,0,0
557004,5,612,0,0
557024,5,612,0,0
557044,5,612,0,0
557064,5,612,0,0
557084,5,612,0,0
557104,5,612,0,0
557124,5,611,0,0
557144,5,611,0,0
557164,5,611,0,0
557184,5,611,0,0
557204,5,611,0,0
557224,5,611,0,0
557244,5,611,0,0
557264,5,611,0,0
557284,5,611,0,0
557304,5,610,0,0
557324,5,610,0,0
557344,5,610,0,0
557364,5,610,0,0
557384,5,610,0,0
557404,5,610,0,0
557424,5,610,0,0
557444,5,610,0,0
557464,5,610,0,0
557484,5,610,0,0
557504,5,610,0,0
557524,5,610,0,0
557544,5,609,0,0
557564,5,609,0,0
557584,5,609,0,0
557604,5,609,0,0
557624,5,609,0,0
557644,5,609,0,0
557664,5,609,0,0
557684,5,609,0,0
557704,5,609,0,0
557724,5,609,0,0
557744,5,609,0,0
557764,5,609,0,0
557784,5,608,0,0
557804,5,608,0,0
557824,5,608,0,0
557844,5,608,0,0
557864,5,608,0,0
557884,5,608,0,0
557904,5,608,0,0
557924,5,608,0,0
557944,5,608,0,0
557964,5,608,0,0
557984,5,608,0,0
558004,5,607,0,0
558024,5,607,0,0
558044,5,607,0,0
558064,5,607,0,0
558084,5,607,0,0
558104,5,607,0,0
558124,5,607,0,0
558144,5,607,0,0
558164,5,606,0,0
558184,5,606,0,0
558204,5,606,0,0
558224,5,606,0,0
558244,5,606,0,0
558264,5,606,0,0
558284,5,606,0,0
558304,5,606,0,0
558324,5,605,0,0
558344,5,605,0,0
558364,5,605,0,0
558384,5,605,0,0
558404,5,605,0,0
558424,5,605,0,0
558444,5,605,0,0
558464,5,605,0,0
558484,5,605,0,0
558504,5,605,0,0
558524,5,605,0,0
558544,5,605,0,0
558564,5,605,0,0
558584,5,605,0,0
558604,5,605,0,0
558624,5,604,0,0
558644,5,604,0,0
558664,5,604,0,0
558684,5,604,0,0
558704,5,604,0,0
558724,5,604,0,0
558744,5,604,0,0
558764,5,604,0,0
558784,5,604,0,0
558804,5,603,0,0
558824,5,603,0,0
558844,5,603,0,0
558864,5,603,0,0
558884,5,603,0,0
558904,5,603,0,0
558924,5,603,0,0
558944,5,603,0,0
558964,5,602,0,0
558984,5,602,0,0
559004,5,602,0,0
559024,5,602,0,0
559044,5,602,0,0
559064,5,602,0,0
559084,5,602,0,0
559104,5,602,0,0
559124,5,602,0,0
559144,5,601,0,0
559164,5,601,0,0
559184,5,601,0,0
559204,5,601,0,0
559224,5,601,0,0
559244,5,601,0,0
559264,5,601,0,0
559284,5,601,0,0
559304,5,601,0,0
559324,5,601,0,0
559344,5,601,0,0
559364,5,601,0,0
559384,5,601,0,0
559404,5,600,0,0
559424,5,600,0,0
559444,5,600,0,0
559464,5,600,0,0
559484,5,600,0,0
559504,5,600,0,0
559524,5,600,0,0
559544,5,600,0,0
559564,5,600,0,0
559584,5,600,0,0
559604,5,600,0,0
559624,5,600,0,0
559644,5,600,0,0
559664,5,600,0,0
559684,5,599,0,0
559704,5,599,0,0
559724,5,599,0,0
559744,5,599,0,0
559764,5,599,0,0
559784,5,599,0,0
559804,5,598,0,0
559824,5,598,0,0
559844,5,598,0,0
559864,5,598,0,0
559884,5,598,0,0
559904,5,598,0,0
559924,5,598,0,0
559944,5,598,0,0
559964,5,598,0,0
559984,5,597,0,0
560004,5,597,0,0
560024,5,597,0,0
560044,5,597,0,0
560064,5,597,0,0
560084,5,597,0,0
560104,5,597,0,0
560124,5,597,0,0
560144,5,597,0,0
560164,5,597,0,0
560184,5,596,0,0
560204,5,596,0,0
560224,5,596,0,0
560244,5,596,0,0
560264,5,596,0,0
560284,5,596,0,0
560304,5,596,0,0
560324,5,596,0,0
560344,5,595,0,0
560364,5,595,0,0
560384,5,595,0,0
560404,5,595,0,0
560424,5,595,0,0
560444,5,595,0,0
560464,5,595,0,0
560484,5,595,0,0
560504,5,595,0,0
560524,5,595,0,0
560544,5,595,0,0
560564,5,594,0,0
560584,5,594,0,0
560604,5,594,0,0
560624,5,594,0,0
560644,5,594,0,0
560664,5,594,0,0
560684,5,594,0,0
560704,5,594,0,0
560724,5,594,0,0
560744,5,594,0,0
560764,5,594,0,0
560784,5,593,0,0
560804,5,593,0,0
560824,5,593,0,0
560844,5,593,0,0
560864,5,593,0,0
560884,5,593,0,0
560904,5,593,0,0
560924,5,593,0,0
560944,5,593,0,0
560964,5,592,0,0
560984,5,592,0,0
561004,5,592,0,0
561024,5,592,0,0
561044,5,592,0,0
561064,5,592,0,0
561084,5,592,0,0
561104,5,592,0,0
561124,5,592,0,0
561144,5,591,0,0
561164,5,591,0,0
561184,5,591,0,0
561204,5,591,0,0
561224,5,591,0,0
561244,5,591,0,0
561264,5,591,0,0
561284,5,590,0,0
561304,5,590,0,0
561324,5,590,0,0
561344,5,590,0,0
561364,5,590,0,0
561384,5,590,0,0
561404,5,590,0,0
561424,5,590,0,0
561444,5,590,0,0
561464,5,590,0,0
561484,5,590,0,0
561504,5,590,0,0
561524,5,589,0,0
561544,5,589,0,0
561564,5,589,0,0
561584,5,589,0,0
561604,5,589,0,0
561624,5,589,0,0
561644,5,589,0,0
561664,5,589,0,0
561684,5,589,0,0
561704,5,589,0,0
561724,5,588,0,0
561744,5,588,0,0
561764,5,588,0,0
561784,5,588,0,0
561804,5,588,0,0
561824,5,588,0,0
561844,5,588,0,0
561864,5,588,0,0
561884,5,588,0,0
561904,5,588,0,0
561924,5,588,0,0
561944,5,588,0,0
561964,5,588,0,0
561984,5,588,0,0
562004,5,588,0,0
562024,5,588,0,0
562044,5,588,0,0
562064,5,588,0,0
562084,5,588,0,0
562104,5,588,0,0
562124,5,587,0,0
562144,5,587,0,0
562164,5,587,0,0
562184,5,587,0,0
562204,5,587,0,0
562224,5,587,0,0
562244,5,586,0,0
562264,5,586,0,0
562284,5,586,0,0
562304,5,586,0,0
562324,5,586,0,0
562344,5,586,0,0
562364,5,586,0,0
562384,5,586,0,0
562404,5,586,0,0
562424,5,586,0,0
562444,5,585,0,0
562464,5,585,0,0
562484,5,585,0,0
562504,5,585,0,0
562524,5,585,0,0
562544,5,585,0,0
562564,5,585,0,0
562584,5,585,0,0
562604,5,585,0,0
562624,5,584,0,0
562644,5,584,0,0
562664,5,584,0,0
562684,5,584,0,0
562704,5,584,0,0
562724,5,584,0,0
562744,5,584,0,0
562764,5,584,0,0
562784,5,584,0,0
562804,5,584,0,0
562824,5,584,0,0
562844,5,584,0,0
562864,5,584,0,0
562884,5,583,0,0
562904,5,583,0,0
562924,5,583,0,0
562944,5,583,0,0
562964,5,583,0,0
562984,5,583,0,0
563004,5,583,0,0
563024,5,583,0,0
563044,5,583,0,0
563064,5,583,0,0
563084,5,583,0,0
563104,5,583,0,0
563124,5,583,0,0
563144,5,582,0,0
563164,5,582,0,0
563184,5,582,0,0
563204,5,582,0,0
563224,5,582,0,0
563244,5,582,0,0
563264,5,581,0,0
563284,5,581,0,0
563304,5,581,0,0
563324,5,581,0,0
563344,5,581,0,0
563364,5,581,0,0
563384,5,581,0,0
563404,5,580,0,0
563424,5,580,0,0
563444,5,580,0,0
563464,5,580,0,0
563484,5,580,0,0
563504,5,580,0,0
563524,5,580,0,0
563544,5,579,0,0
563564,5,579,0,0
563584,5,579,0,0
563604,5,579,0,0
563624,5,579,0,0
563644,5,579,0,0
563664,5,579,0,0
563684,5,579,0,0
563704,5,579,0,0
563724,5,579,0,0
563744,5,578,0,0
563764,5,578,0,0
563784,5,578,0,0
563804,5,578,0,0
563824,5,578,0,0
563844,5,578,0,0
563864,5,578,0,0
563884,5,578,0,0
563904,5,577,0,0
563924,5,577,0,0
563944,5,577,0,0
563964,5,577,0,0
563984,5,577,0,0
564004,5,577,0,0
564024,5,577,0,0
564044,5,577,0,0
564064,5,577,0,0
564084,5,577,0,0
564104,5,577,0,0
564124,5,577,0,0
564144,5,577,0,0
564164,5,577,0,0
564184,5,577,0,0
564204,5,577,0,0
564224,5,577,0,0
564244,5,577,0,0
564264,5,577,0,0
564284,5,577,0,0
564304,5,577,0,0
564324,5,576,0,0
564344,5,576,0,0
564364,5,576,0,0
564384,5,576,0,0
564404,5,576,0,0
564424,5,576,0,0
564444,5,576,0,0
564464,5,576,0,0
564484,5,576,0,0
564504,5,576,0,0
564524,5,576,0,0
564544,5,576,0,0
564564,5,576,0,0
564584,5,576,0,0
564604,5,576,0,0
564624,5,575,0,0
564644,5,575,0,0
564664,5,575,0,0
564684,5,575,0,0
564704,5,575,0,0
564724,5,575,0,0
564744,5,575,0,0
564764,5,574,0,0
564784,5,574,0,0
564804,5,574,0,0
564824,5,574,0,0
564844,5,574,0,0
564864,5,574,0,0
564884,5,573,0,0
564904,5,573,0,0
564924,5,573,0,0
564944,5,573,0,0
564964,5,573,0,0
564984,5,573,0,0
565004,5,572,0,0
565024,5,572,0,0
565044,5,572,0,0
565064,5,572,0,0
565084,5,572,0,0
565104,5,572,0,0
565124,5,572,0,0
565144,5,572,0,0
565164,5,572,0,0
565184,5,572,0,0
565204,5,571,0,0
565224,5,571,0,0
565244,5,571,0,0
565264,5,571,0,0
565284,5,571,0,0
565304,5,571,0,0
565324,5,571,0,0
565344,5,571,0,0
565364,5,571,0,0
565384,5,571,0,0
565404,5,571,0,0
565424,5,571,0,0
565444,5,570,0,0
565464,5,570,0,0
565484,5,570,0,0
565504,5,570,0,0
565524,5,570,0,0
565544,5,570,0,0
565564,5,570,0,0
565584,5,570,0,0
565604,5,570,0,0
565624,5,570,0,0
565644,5,570,0,0
565664,5,570,0,0
565684,5,569,0,0
565704,5,569,0,0
565724,5,569,0,0
565744,5,569,0,0
565764,5,569,0,0
565784,5,569,0,0
565804,5,569,0,0
565824,5,569,0,0
565844,5,569,0,0
565864,5,568,0,0
565884,5,568,0,0
565904,5,568,0,0
565924,5,568,0,0
565944,5,568,0,0
565964,5,568,0,0
565984,5,568,0,0
566004,5,567,0,0
566024,5,567,0,0
566044,5,567,0,0
566064,5,567,0,0
566084,5,567,0,0
566104,5,567,0,0
566124,5,566,0,0
566144,5,566,0,0
566164,5,566,0,0
566184,5,566,0,0
566204,5,566,0,0
566224,5,566,0,0
566244,5,566,0,0
566264,5,566,0,0
566284,5,565,0,0
566304,5,565,0,0
566324,5,565,0,0
566344,5,565,0,0
566364,5,565,0,0
566384,5,565,0,0
566404,5,565,0,0
566424,5,565,0,0
566444,5,565,0,0
566464,5,565,0,0
566484,5,565,0,0
566504,5,565,0,0
566524,5,565,0,0
566544,5,565,0,0
566564,5,565,0,0
566584,5,564,0,0
566604,5,564,0,0
566624,5,564,0,0
566644,5,564,0,0
566664,5,564,0,0
566684,5,564,0,0
566704,5,564,0,0
566724,5,564,0,0
566744,5,564,0,0
566764,5,564,0,0
566784,5,563,0,0
566804,5,564,0,0
566824,5,563,0,0
566844,5,563,0,0
566864,5,563,0,0
566884,5,563,0,0
566904,5,563,0,0
566924,5,563,0,0
566944,5,563,0,0
566964,5,563,0,0
566984,5,563,0,0
567004,5,562,0,0
567024,5,562,0,0
567044,5,562,0,0
567064,5,562,0,0
567084,5,562,0,0
567104,5,562,0,0
567124,5,562,0,0
567144,5,561,0,0
567164,5,561,0,0
567184,5,561,0,0
567204,5,561,0,0
567224,5,561,0,0
567244,5,561,0,0
567264,5,561,0,0
567284,5,561,0,0
567304,5,560,0,0
567324,5,560,0,0
567344,5,560,0,0
567364,5,560,0,0
567384,5,560,0,0
567404,5,560,0,0
567424,5,560,0,0
567444,5,560,0,0
567464,5,560,0,0
567484,5,560,0,0
567504,5,560,0,0
567524,5,560,0,0
567544,5,560,0,0
567564,5,559,0,0
567584,5,559,0,0
567604,5,559,0,0
567624,5,559,0,0
567644,5,559,0,0
567664,5,559,0,0
567684,5,559,0,0
567704,5,558,0,0
567724,5,558,0,0
567744,5,558,0,0
567764,5,558,0,0
567784,5,558,0,0
567804,5,558,0,0
567824,5,558,0,0
567844,5,558,0,0
567864,5,558,0,0
567884,5,558,0,0
567904,5,558,0,0
567924,5,558,0,0
567944,5,558,0,0
567964,5,557,0,0
567984,5,557,0,0
568004,5,557,0,0
568024,5,557,0,0
568044,5,557,0,0
568064,5,557,0,0
568084,5,557,0,0
568104,5,557,0,0
568124,5,557,0,0
568144,5,557,0,0
568164,5,557,0,0
568184,5,557,0,0
568204,5,557,0,0
568224,5,557,0,0
568244,5,557,0,0
568264,5,556,0,0
568284,5,556,0,0
568304,5,556,0,0
568324,5,556,0,0
568344,5,556,0,0
568364,5,556,0,0
568384,5,556,0,0
568404,5,556,0,0
568424,5,556,0,0
568444,5,556,0,0
568464,5,556,0,0
568484,5,556,0,0
568504,5,555,0,0
568524,5,555,0,0
568544,5,555,0,0
568564,5,555,0,0
568584,5,555,0,0
568604,5,555,0,0
568624,5,554,0,0
568644,5,554,0,0
568664,5,554,0,0
568684,5,554,0,0
568704,5,554,0,0
568724,5,554,0,0
568744,5,554,0,0
568764,5,553,0,0
568784,5,553,0,0
568804,5,553,0,0
568824,5,553,0,0
568844,5,553,0,0
568864,5,553,0,0
568884,5,553,0,0
568904,5,553,0,0
568924,5,553,0,0
568944,5,553,0,0
568964,5,552,0,0
568984,5,552,0,0
569004,5,552,0,0
569024,5,552,0,0
569044,5,552,0,0
569064,5,552,0,0
569084,5,552,0,0
569104,5,552,0,0
569124,5,552,0,0
569144,5,552,0,0
569164,5,551,0,0
569184,5,551,0,0
569204,5,551,0,0
569224,5,551,0,0
569244,5,551,0,0
569264,5,551,0,0
569284,5,551,0,0
569304,5,550,0,0
569324,5,550,0,0
569344,5,550,0,0
569364,5,550,0,0
569384,5,550,0,0
569404,5,550,0,0
569424,5,550,0,0
569444,5,550,0,0
569464,5,550,0,0
569484,5,550,0,0
569504,5,550,0,0
569524,5,550,0,0
569544,5,550,0,0
569564,5,550,0,0
569584,5,549,0,0
569604,5,549,0,0
569624,5,549,0,0
569644,5,549,0,0
569664,5,549,0,0
569684,5,549,0,0
569704,5,549,0,0
569724,5,549,0,0
569744,5,549,0,0
569764,5,549,0,0
569784,5,549,0,0
569804,5,548,0,0
569824,5,548,0,0
569844,5,548,0,0
569864,5,548,0,0
569884,5,548,0,0
569904,5,548,0,0
569924,5,548,0,0
569944,5,548,0,0
569964,5,548,0,0
569984,5,547,0,0
570004,5,547,0,0
570024,5,547,0,0
570044,5,547,0,0
570064,5,547,0,0
570084,5,547,0,0
570104,5,547,0,0
570124,5,547,0,0
570144,5,546,0,0
570164,5,546,0,0
570184,5,546,0,0
570204,5,546,0,0
570224,5,546,0,0
570244,5,546,0,0
570264,5,546,0,0
570284,5,546,0,0
570304,5,546,0,0
570324,5,546,0,0
570344,5,545,0,0
570364,5,545,0,0
570384,5,545,0,0
570404,5,545,0,0
570424,5,545,0,0
570444,5,545,0,0
570464,5,545,0,0
570484,5,545,0,0
570504,5,545,0,0
570524,5,545,0,0
570544,5,545,0,0
570564,5,545,0,0
570584,5,544,0,0
570604,5,544,0,0
570624,5,544,0,0
570644,5,544,0,0
570664,5,544,0,0
570684,5,544,0,0
570704,5,544,0,0
570724,5,544,0,0
570744,5,544,0,0
570764,5,543,0,0
570784,5,543,0,0
570804,5,543,0,0
570824,5,543,0,0
570844,5,543,0,0
570864,5,543,0,0
570884,5,542,0,0
570904,5,542,0,0
570924,5,542,0,0
570944,5,542,0,0
570964,5,542,0,0
570984,5,542,0,0
571004,5,542,0,0
571024,5,542,0,0
571044,5,541,0,0
571064,5,541,0,0
571084,5,541,0,0
571104,5,541,0,0
571124,5,541,0,0
571144,5,541,0,0
571164,5,541,0,0
571184,5,541,0,0
571204,5,541,0,0
571224,5,541,0,0
571244,5,541,0,0
571264,5,541,0,0
571284,5,540,0,0
571304,5,540,0,0
571324,5,540,0,0
571344,5,540,0,0
571364,5,540,0,0
571384,5,540,0,0
571404,5,540,0,0
571424,5,540,0,0
571444,5,540,0,0
571464,5,540,0,0
571484,5,540,0,0
571504,5,540,0,0
571524,5,540,0,0
571544,5,540,0,0
571564,5,540,0,0
571584,5,540,0,0
571604,5,540,0,0
571624,5,540,0,0
571644,5,540,0,0
571664,5,540,0,0
571684,5,539,0,0
571704,5,539,0,0
571724,5,539,0,0
571744,5,539,0,0
571764,5,539,0,0
571784,5,539,0,0
571804,5,539,0,0
571824,5,539,0,0
